Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Treatment,ORIGINS,A Perfect World™ Age-Defense Skin Guardian with White Tea,61,4.4,"Cyclopentasiloxane, Water; Rosa Damascena (Rose) Flower Water, Citrus Aurantium Amara (Bitter Orange) Flower Water, Glycerin, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetyl Peg/Ppg-10/1 Dimethicone, Boswellia Serrata Extract, Camellia Sinensis (White Tea) Leaf Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Citrus Medica Limonum (Lemon) Peel Oil*, Citrus Aurantium Dulcis (Orange) Oil*, Cinnamomum Camphora (Camphor) Bark Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Vetiveria Zizanoides Root Oil*, Plumeria Alba Flower Extract, Magnolia Acuminata Flower Extract, Iris Pallida Root Extract, Rosa Damascena Extract, Citral, Linalool, Limonene, Magnesium Ascorbyl Phosphate, Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Potato Starch Modified, Squalane, Caprylyl Glycol, Tocopheryl Acetate, Polysorbate 60, Hexylene Glycol, Phenoxyethanol * Essential Oil Please be aware that ingredient lists may change or vary from time to time.� Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",0,0,0,0,0
Treatment,KATE SOMERVILLE,RetAsphere™ Micro Peel,90,4.7,"Water, Glycolic Acid, Lactose, Caprylic/Capric Triglyceride,Propanediol, Neopentyl Glycol Diethylhexanoate, Glycerin, Arbutin, Hydroxyethylacrylate/Sodium Acryloyldimethyl Taurate, Copolymer, Sodium Hydroxide, Phenoxyethanol, Cetyl Alcohol, Glyceryl Stearate, PEG-40 Stearate, Ceteareth-20, Ethylhexyl Methoxycrylene, Trimethylpentanediol/Adipic Acid Copolymer, Polymethylsilsesquioxane, Plankton Extract, Opuntia Ficus-indica Fruit Extract, Polysorbate 20, Cetyl Palmitate, Triethanolamine, Ceramide NP, Ethylhexylglycerin, Isopulegol, Glycine Soja (Soybean) seed Extract, Magnesium Aluminum Silicate, Dimethicone, Macrocystis Pyrifera (Kelp) Extract, Xanthan Gum, Disodium EDTA, Tocopheryl Acetate, Hydrolyzed Hyaluronic Acid, Retinol, Adenosine, Glycyrrhiza Glabra (Licorice) Root Extract.",1,1,1,1,0
Treatment,FIRST AID BEAUTY,Skin Rescue Acne Clearing Pads with White Clay,30,4.2,"Water, Polysorbate 80, Phenoxyethanol, Sodium Hydroxide, Glycerin, Sodium Citrate, Kaolin, Salix Nigra (Willow) Bark Extract, Butylene Glycol, Rosmarinus Offici-nalis (Rosemary) Leaf Essential Oil, Potassium Sorbate, Sodium Benzoate, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Gla-bra (Licorice) Root Extract, Capryloyl Glycine, Hexylene Glycol, Symphytum Officinale Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Sarcosine, Leuconostoc/Radish Root Ferment Filtrate, Enantia Chlorantha Bark Extract, Epilobium Angustifolium Flow-er/Leaf/Stem Extract, Cinnamomum Zeylanicum Bark Extract, Xanthan Gum, d-Limonene, Oleanolic Acid.",1,1,1,1,1
Treatment,LANCER,Caviar Lime Acid Peel,90,4.7,"Water, Glycolic Acid, Sodium Hydroxide, Phytic Acid, Glyceryl Stearate, PEG-100 Stearate, Galactoarabinan, Caprylic/Capric Triglyceride, Dimethyl Isosorbide, Ethoxydiglycol, Neopentyl Glycol Diethylhexanoate, Stearyl Alcohol, Propanediol, Polyacrylate Crosspolymer-6, Glycerin, Maltodextrin, Sodium Ascorbate, Retinol, Oryza Sativa (Rice) Bran Extract, Citrus Grandis (Grapefruit) Peel Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Helianthus Annuus (Sunflower) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Microcitrus Australasica Fruit Extract, Citrus Aurantifolia (Lime) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Mentha Piperita (Peppermint) Oil, Eucalyptus Globulus Leaf Oil, Allantoin, Bromelain, Papain, Tocopherol, Dimethicone, Polymethylsilsesquioxane, Vanillyl Butyl Ether, Ethylhexylglycerin, HDI/Trimethylol Hexyllactone Crosspolymer, Xanthan Gum, Disodium EDTA, Benzyl Alcohol, Menthoxypropanediol, Limonene, Linalool.",1,1,1,1,1
Treatment,MURAD,Rapid Collagen Infusion,84,4.2,"Water, Isodecyl Neopentanoate, Polymethylsilsesquioxane, Glycerin, Pentylene Glycol, Neopentyl Glycol Diethylhexanoate, Cetyl Ethylhexanoate, Stearic Acid, Cetearyl Olivate, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Sorbitan Olivate, Butylene Glycol, Honey, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Caprylic/Capric Triglyceride, Alaria Esculenta Extract, Palmitoyl Tripeptide-5, Codium Tomentosum Extract, Hydrogenated Olive Oil, Olive Fruit Oil, Olive Oil Unsaponifiables, Sodium Hyaluronate, Collagen Amino Acids, Watermelon Fruit Extract, Apple Fruit Extract, Lentil Fruit Extract, Tocopheryl Acetate, Sodium PCA, Sodium Lactate, Zinc Gluconate, Ascorbic Acid, Chitosan, Propyl Gallate, Polysorbate 20, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Trisodium Ethylenediamine Disuccinate, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Linalool, Anthemis Nobilis Flower Extract, Anthemis Nobilis Flower Oil, Lavender Oil.",0,0,0,0,0
Treatment,DR. BRANDT SKINCARE,2% Retinol Complex Serum,69,3.8,"Water, Glycerin, Dicaprylyl Carbonate, Isoamyl Laurate, Cyclopentasiloxane, Butyrospermum Parkii (Shea) Butter, Shea Butter Cetyl Esters, Triheptanoin, Tocopherol, Phenoxyethanol, Behenyl Alcohol, Methylpropanediol, Glyceryl Stearate Citrate, Polysorbate 20, Sodium Acrylates Copolymer, Retinol, Glyceryl Stearate, Simmondsia Chinensis (Jojoba) Seed Oil, Xanthan Gum, Betaine, Polyglyceryl-3 Stearate, Citrus Paradisi (Grapefruit) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Limonene, Chlorphenesin, Caprylyl Glycol, Caprylic/Capric Triglyceride, Lecithin, Glycine Soja (Soybean) Sterols, Hydrogenated Lecithin, Maslinic Acid, Lysolecithin, Phenylpropanol, Bht, Sodium Phytate, Dimethiconol, Hydrogenated Polyisobutene, Mel (Honey/Miel), Pectin, Phospholipids, Polyglyceryl-10 Stearate, Helianthus Annuus(Sunflower) Seed Oil, Glycine Soja (Soybean) Oil.",1,1,1,1,0
Treatment,SKIN INC SUPPLEMENT BAR,My Daily Dose Custom-Blended Serum Set,84,4.3,Visit the Skin Inc Supplement Bar boutique,0,0,0,0,0
Treatment,DIOR,Diorsnow Essence of Light Pure Concentrate of Light Brightening Milk Serum,140,4.5,Visit the Dior boutique,1,1,1,1,1
Treatment,FRESH,Seaberry Skin Nutrition Booster,46,4.5,"Camellia Oleifera Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Hippophae Rhamnoides Oil, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Bixa Orellana Seed Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbyl Tetraisopalmitate, Tocopherol, Caprylic/Capric Triglyceride, Bht.",0,0,0,0,0
Treatment,DR. BRANDT SKINCARE,MAGNETIGHT Age-Defier™ Mask,75,3.9,"Iron Powder, Dimethicone, Polysilicone-11, Nylon-12, C12-15 Alkyl Benzoate, Silica, Tribehenin, Polymethylsilsesquioxane, Peg-10 Dimethicone, Polysorbate 40, Hdi/Trimethylol Hexyllactone Crosspolymer, Ceramide Ng, Peg-10 Phytosterol, Tourmaline, Lavandula Angustifolia (Lavender) Oil, Isohexadecane, Ammonium Polyacryloyldimethyl Taurate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Palmitoyl Hexapeptide-12, Pelargonium Graveolens (Geranium) Flower Oil, Dimethylmethoxy Chromanol, Anthemis Nobilis (Chamomile) Flower Oil, Limonene, Linalool, Citronellol, Geraniol.",1,1,1,1,0
Treatment,DERMADOCTOR,Kakadu C ™ Serum,95,4.1,"Water, 3-O-Ethyl Ascorbic Acid, Ethoxydiglycol, Glycerin, PEG-40 Hydrogenated Castor Oil, Butylene Glycol, Citric Acid, Terminalia Ferdinandiana (Kakadu) Fruit Extract, Epigallocatechin Gallate, Tocopherol, Alcohol, Sodium Citrate, Phenoxyethanol, Triethanolamine, Ferulic Acid, Caprylyl Glycol, Ethylhexylglycerin, Disodium EDTA, Hexylene Glycol, Panthenol, Sodium Hyaluronate.",0,0,0,0,0
Treatment,ALGENIST,Targeted Deep Wrinkle Minimizer,45,3.6,"Water, Polysilicone-11, Cyclopentasiloxane, Isononyl Isononanoate, Dimethicone, Glycerin, Polyacrylamide, Algae Exopolysaccharides, Hydrolyzed Soy Protein, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Niacinamide, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Echinacea Purpurea Extract, Caprylyl Glycol, Butylene Glycol, Sodium Lactate, Laureth-7, C13-14 Isoparaffin, Pentylene Glycol, Laureth-12, Carbomer, Polysorbate 20, Isononanoic Acid, Hexylene Glycol, Phenoxyethanol, Ethylhexylglycerin.",0,0,0,0,0
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ Advanced Wrinkle Treatment,95,3.7,"-DermalQuench Liquid Lift™: Infuses the skin with three powerful ingredients in the advanced HydraFill Complex. -PFC-Oxygen Carriers: Helps plump the appearance of skin and minimizes the appearance of expression lines. -Fast-penetrating Hyaluronic Acid: Provides deep, long-lasting hydration and improves the look of elasticity, firmness, and texture. -Rare Botanical Extracts: Instantly increase the look of radiance and create a complexion that appears more youthful and healthier. Water, Perfluorohexane, A 70 propellant*, Perfluoroperhydrophenanthrene, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluorodecalin, Tropaeolum Majus Flower/Leaf/Stem Extract, Isododecane, Cyclopentasiloxane, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrolyzed Hyaluronic Acid, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hydroxide, Ehylhexylglycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Oil. *Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and it dissipates prior to contact with skin.",1,1,1,1,1
Treatment,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,98,4.1,"-Retinol: Reduces the appearance of fine lines and wrinkles, increases the appearance of firmness and elasticity, and refines skin texture. -Natural Bioretinols (Babchi Edible Seed and Spanish Needle Extracts): Harness the power of Retinol compounds to help minimize the signs of aging. -Advanced Hydrafill™ Complex (PFC-Oxygen Carriers, Hyaluronic Acid, and Rare Botanical Extracts: Leaves the complexion with a smoother, hydrated, and healthier look. Water, A70 Propellant**, Perfluorohexane, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluoroperhydrophenanthrene, Glycereth-18 Ethylhexanoate, Isododecane, Perfluorodecalin, Ethylhexyl Methoxycrylene, Cyclopentasiloxane, Phenoxyethanol, Dimethyl Isosorbide, Glycine Soja (Soybean) Extract, Oryza Sativa (Rice) Bran Extract, Glycereth-18, Cyclohexasiloxane, Bakuchiol, Glycerin, Lavandula Angustilfolia (Lavender) Flower Oil, Elaeis Guineensis (Palm) Oil, Cetearyl Alcohol, Glyceryl Stearate, Gossypium Herbaceum (Cotton) Seed Oil, Tocopheryl Acetate, Bidens Pilosa Extract, Sodium Lauroyl Glutamate, Stearic Acid, Helianthus Annuus (Sunflower) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Hydrolyzed Hyaluronic Acid, Hydroxypinacolone Retinoate, Disodium EDTA, Adenosine, Retinol, Tropaeolum Majus Flower/Leaf/Stem Extract, Sodium Hydroxide, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol. **Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.",1,1,1,1,1
Treatment,HUM NUTRITION,OMG!™ Omega The Great Supplements,30,4.3,"Omega 3 Fish Oil (including EPA and DHA), Vitamin E, Gelatin, Purified Water, Glycerin.",0,0,0,0,0
Treatment,ALGENIST,Advanced Anti-Aging Repairing Oil,82,4.4,"Chlorella Protothecoides Oil, Cetearyl Ethylhexanoate, Isopropyl Isostearate, Caprylic/Capric Triglyceride, Ceramide 3, Alaria Esculenta Extract, Retinyl Palmitate, Tocopherol, Rosmarinus Officinalis Leaf Extract, Helianthus Annuus Seed Oil, Cymbopogon Martini Oil, Geraniol.",1,1,1,1,1
Treatment,PETER THOMAS ROTH,Instant Firmx™,48,3.7,"Water, Butylene Glycol, Glycerin, Sodium Silicate, Sodium Magnesium Fluorosilicate, Magnesium Aluminum Silicate, Urea, Diazolidinyl Urea, Symphytum Officinale Leaf Extract, Foeniculum Vulgare (Fennel) Seed Extract, Panthenol, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Phospholipids, Chondrus Crispus (Carrageenan), Disodium EDTA, Phenoxyethanol, Methylparaben, Propylparaben, Ethylparaben, Butylparaben, Isobutylparaben.",0,0,0,0,0
Treatment,JACK BLACK,Power Peel Multi-Acid Resurfacing Pads,38,4.6,"Water, Alcohol Denat., Butylene Glycol, Glycolic Acid, Niacinamide, Salicylic Acid, Vaccinium Myrtillus Fruit/Leaf Extract, Glucosamine HCl, Gluconolactone, Saccharomyces Cerevisiae Extract, Algae Extract, Urea, Saccharum Officinarum (Sugar Cane) Extract, Xanthan Gum, Sodium Hydroxide, Glycerin, Lycium Barbarum Fruit Extract*, Anthemis Nobilis Flower Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Betula Alba Bark Extract, Hexanoyl Dipeptide-3 Norleucine Acetate, Sodium Benzoate, Magnesium Ascorbyl Phosphate, Hamamelis Virginiana (Witch Hazel) Water*, Alcohol, Lecithin, Acer Saccharum (Sugar Maple) Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Sodium Hyaluronate, Pelargonium Graveolens Flower Oil*, Phenethyl Alcohol, Caprylyl Glycol, Potassium Sorbate, Tocopheryl Acetate, Phyllanthus Emblica Fruit Extract, Glycine Soja (Soybean) Oil *Certified Organic.",0,0,0,0,0
Treatment,DR. BRANDT SKINCARE,Bright Biotic™ Dark Spot Minimizing Serum,55,4.3,"Water, Dicaprylyl Ether, Propanediol, C9-12 Alkane, Glyceryl Stearate, Peg-100 Stearate, Caprylic/Capric Triglyceride, Squalane, Caprylyl Methicone, Coco-Caprylate/Caprate, Niacinamide, Polysilicone-11, Cetyl Alcohol, Glycerin, Hexylresorcinol, Ethyl Linoleate, Lactococcus Ferment Lysate, Inulin, Peg-40 Stearate, 1,2-Hexanediol, Sodium Pca, Polyacrylate Crosspolymer-6, Laureth-12, Yogurt Powder, Ammonium Glycyrrhizate, Disodium Edta, Caprylhydroxamic Acid, Honey, Lavandula Angustifolia (Lavender) Oil, Xanthan Gum, Phenoxyethanol, Camellia Sinensis Leaf Extract, Butylene Glycol, Vitis Vinifera (Grape) Seed Extract, Tartaric Acid, Saxifraga Sarmentosa Extract, Carica Papaya Fruit Extract, Ethylhexylglycerin, Sodium Sulfite, Sodium Metabisulfite, Psidium Guajava Fruit Extrac T, Sodium Benzoate, Papain, Bromelain, Maltodextrin.",1,1,1,1,1
Treatment,PHILOSOPHY,Time In A Bottle 100% In-Control,76,4.0,Visit the philosophy boutique,1,1,1,1,1
Treatment,BEAUTYBIO,The Nightly Retinol + Peptide Anti-Aging Serum,95,5.0,"Water, Ethylhexyl Palmitate, Glycerin, Peg-40 Hydrogenated Castor Oil, Caprylic/Capric Triglyceride, Sodium Hyaluronate, Bisabolol, Leontopodium Alpinum Meristem Cell Culture, Dimethyl Isosorbide, Panthenol, Tetrahexyldecyl Ascorbate, Amorphophallus Konjac Root Powder, Leuconostoc/Radish Root Ferment Filtrate, Commiphora Mukul Resin Extract, Tocopherol, Allantoin, Hydroxypinacolone Retinoate, Palmitoyl Tripeptide-28, Disodium Edta, Carbomer, Trihydroxystearin, Aminomethyl Propanol, Phenoxyethanol, Xanthan Gum, Silica, Chlorphenesin, Benzoic Acid, Butylene Glycol, Sorbic Acid, Mica, Titanium Dioxide.",1,1,1,1,1
Treatment,MURAD,Complete Reform,78,4.5,"Water, Glycolic Acid, PPG-12/SMDI Copolymer, Sodium Hydroxide, Sclerotium Gum, Oat Kernel Flour, Dicaprylyl Maleate, Xanthophyll, Astaxanthin, Beta-Carotene, Corn Oil, Hydrolyzed Soybean Fiber , Punica Granatum Extract, Tocopheryl Acetate, Pollen Extract, Soybean Oil Unsaponifiables, Olive Oil Unsaponifiables, Wheat Germ Oil Unsaponifiables, Dipotassium Glycyrrhizate, Cetearyl Alcohol, Ceteareth-20, Ascorbic Acid, Butylene Glycol, Chitosan, Propyl Gallate, Zinc Gluconate, PEG-100 Stearate, Glyceryl Stearate, Sodium PCA, Proline, Sodium Lactate, Sorbitol, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Linalool, Lavender Oil, Titanium Dioxide (CI 77891).",0,0,0,0,0
Treatment,DERMADOCTOR,Kakadu C™ Intensive Vitamin C Peel Pads with Ferulic Acid & Vitamin E,78,4.8,"Aqua, Glycolic Acid, Rose Centifolia Flower Water, Lactic Acid, Potassium Hydroxide, Mandelic Acid, Hyaluronic Acid, Polysorbate 20, SD Alcohol 40-B, Glycerin, Terminalia Ferdinandiana Fruit Extract, Microcitrus Australasica Fruit Extract, Salix Nigra (Willow) Bark Extract, Malic Acid, Algae Extract, Superoxide Dismutase, Camellia Oleifera (Green Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Aloe Barbadensis Leaf Juice, Squalane, Papain, Ferulic Acid, Vitamin E Acetate, Oleanolic Acid, Enantia Chlorantha Bark Extract, Phenoxyethanol, Potassium Sorbate, Ethylhexylglycerin, Butylene Glycol, Sodium Benzoate, Citric Acid.",1,1,1,1,0
Treatment,BOSCIA,Clear Complexion Moisturizer,36,3.6,"Water, Butylene Glycol, Isononyl Isononanoate, Pentylene Glycol, DiisopropylAdipate 6938-94-9, Silica, Cellulose, Steareth-2, Sclerotium Gum, Isopropyl Myristate, Argania Spinosa Kernel Oil, Steareth-21, Polyglyceryl-10 Stearate, Glycerin, Decylene Glycol, Phyllostachys Bambusoides Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 20, Lonicera Japonica (Honeysuckle) Flower Extract, Vaccinium Myrtillus Fruit Extract, Salix Nigra (Willow) Bark Extract, Squalane, Sesamum Indicum (Sesame) Seed Oil, Lonicera Caprifolium (Honeysuckle) Flower Extract, Saccharum Officinarum (Sugar Cane) Extract, Polysorbate 60, L-Alanyl-L-Glutamine, Diglycerin, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantuim Dulcis (Orange) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Serenoa Serrulata Fruit Extract, Beta-Sitosterol, Epilobium Angustifolium Flower/Leaf/Stem Extract, Acer Saccharum (Sugar Maple) Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Aluminum Hydroxide, Stearic Acid, Tocopherol, Pinus Pinaster Bark Extract, Avena Sativa (Oat) Kernel Extract, Pelargonium Graveolens Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Titanium Dioxide (Ci 77891).",1,1,1,1,1
Treatment,MURAD,Intensive-C® Radiance Peel,55,4.5,"Water, Kaolin, Synthetic Beeswax, Glycerin, Glycolic Acid, Ethyl Ester of PVM/MA Copolymer, Cetearyl Alcohol, Pentylene Glycol, Sodium Ascorbyl Phosphate, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Tocopheryl Acetate, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Sodium Hyaluronate, Hydrolyzed Opuntia Ficus Indica Flower Extract, Hydrolyzed Myrtus Communis Leaf Extract, Dipotassium Glycyrrhizate, Butylene Glycol, Fomes Officinalis (Mushroom) Extract, Cimicifuga Racemosa Root Extract, Ascorbic Acid, Chitosan, Propyl Gallate, Zinc Gluconate, Methyl Diisopropyl Propionamide, Ethyl Menthane Carboxamide, Menthyl Lactate, Hydrated Silica, Lauryl Laurate, Zea Mays (Corn) Starch, Hydrolyzed Corn Starch Octenylsuccinate, Hydrolyzed Corn Starch, Aminomethyl Propanol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ceteareth-20, Hydroxyethylcellulose, Sodium Hydroxide, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Ocimum Basilicum (Basil) Oil, Citrus Grandis (Grapefruit) Peel Oil, Ferula Galbaniflua (Galbanum) Resin Oil.",0,0,0,0,0
Treatment,DR. BRANDT SKINCARE,Power Dose Vitamin C,69,4.4,"Water, 3-0-Ethyl Ascorbic Acid, Butylene Glycol, Glycerin, Ascorbyl Methylsilanol Pectinate, Xanthan Gum, Disodium Edta, Dipotassium Phosphate, Pentasodium Pentetate, Terminalia Ferdinandiana Fruit Extract, Sodium Phytate, Ppg-26-Buteth-26, Phenoxyethanol, Chlorphenesin, Citric Acid, Peg-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Methylpropanediol.",1,1,1,1,0
Treatment,PERRICONE MD,High Potency Classics: Hyaluronic Intensive Moisturizer,69,4.5,Visit the Perricone MD boutique,0,0,0,0,0
Treatment,PETER THOMAS ROTH,FIRMx Growth Factor Extreme Neuropeptide Serum,150,4.2,"Water, Glycerin, Caprylic/Capric Triglyceride, Butylene Glycol, Cyclopentasiloxane, Squalane, Dimethicone, Silica, Ethylhexyl Cocoate, Glutamylamidoethyl Indole, Pyroglutamylamidoethyl Indole, Palmitoyl Hexapeptide-19, Hexapeptide-10, Myristoyl Octapeptide-1, Acetyl Hexapeptide-30, Acetyl Dipeptide-1 Cetyl Ester, Sodium Hyaluronate, Sodium Pca, Tocopheryl Acetate, Retinyl Palmitate, Ascorbic Acid, Trehalose, Arginine, Biotin, Quercus Suber Bark Extract, Urea, Octyldodecanol, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Hydrolyzed Oats, Dimethiconol, Dimethylmethoxy Chromanyl Palmitate, Peg-8 Dimethicone, Isohexadecane, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Laureth-3, Ammonium Polyacryloyldimethyl Taurate, Hydroxyethylcellulose, Polyurethane-40, Polyquaternium-51, Polysilicone-11, Dextran, Carbomer, Acrylates Copolymer, Dipropylene Glycol, Hexylene Glycol, Polysorbate 80, Sorbitan Oleate, Polysorbate 20, Mica, Triacetin, Sorbic Acid, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Phenoxyethanol.",0,0,0,0,0
Treatment,BOSCIA,Clear Complexion Willow Bark Spot Treatment,18,3.8,"Water, Butylene Glycol, Salix Nigra (Willow) Bark Extract, Glycerin, Pentylene Glycol, PEG-75, Rosmarinus Officinalis (Rosemary) Leaf Extract, Althaea Officinalis Root Extract, Lavandula Angustifolia (Lavender) Extract, Phellodendron Amurense Bark Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Citrus Aurantium Dulcis (Orange) Oil, Gardenia Florida Flower Extract, Lavandula Angustifolia (Lavender) Oil, Eucalyptus Globulus Leaf Oil, Pelargonium Graveolens Flower Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract, Carbomer, Xanthan Gum, PEG-60 Hydrogenated Castor Oil, Potassium Ascorbyl Tocopheryl Phosphate, Potassium Hydroxide, Tropolone, 1,2-Hexanediol, Caprylyl Glycol.",0,0,0,0,0
Treatment,FRESH,Crème Ancienne Face Oil Elixir,265,3.6,"Limnanthes Alba (Meadowfoam) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Triticum Vulgare (Wheat) Germ Oil, Ribes Nigrum (Black Currant) Seed Oil, Hippophae Rhamnoides Oil, Commiphora Mukul Resin Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbyl Palmitate, Caprylic/Capric Triglyceride, Dipalmitoyl Hydroxyproline, Palmitic Acid.",1,1,1,1,1
Treatment,CLINIQUE,Sculptwear Lift and Contour Serum for Face and Neck,56,3.8,"Water , Butylene Glycol , Dimethicone , Jojoba Esters , Glycerin , Polysorbate 20 , Polymethylsilsesquioxane , Methyl Trimethicone , Salvia Sclarea (Clary) Extract , Coffea Arabica (Coffee) Seed Extract , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Sodium Rna , Pullulan , Pisum Sativum (Pea) Extract , Glycine Soja (Soybean) Protein , Bambusa Vulgaris (Bamboo) Extract , Porphyridium Cruentum Extract , Salicylic Acid , Algae Extract , Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract , Centaurium Erythraea (Centaury) Extract , Ethylhexylglycerin , Coleus Barbatus Extract , Laminaria Digitata Extract , Caprylyl Glycol , Chlorella Vulgaris Extract , Glycine Soja (Soybean) Seed Extract , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Palmitoyl Hexapeptide-12 , Acetyl Hexapeptide-8 , Caffeine , Yeast Extract/Faex/Extrait De Levure , Sodium Hyaluronate , Glyceryl Polymethacrylate , Hydroxypropyl Methylcellulose , Carbomer , Tromethamine , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Peg-8 , Tetrahexyldecyl Ascorbate , Allyl Methacrylates Crosspolymer , Glucosamine Hcl , Silica , Lecithin , Phenoxyethanol",0,0,0,0,0
Treatment,JACK BLACK,Line Smoother Oil-Free Moisturizer,32,4.5,Visit the Jack Black boutique,0,0,0,0,0
Treatment,SEPHORA COLLECTION,3-in-1 Extractor,23,3.9,Visit the SEPHORA COLLECTION boutique,0,0,0,0,0
Treatment,DR. BRANDT SKINCARE,Do Not Age with Dr. Brandt Transforming Pearl Serum,152,4.3,"Water, Caprylic /Capric Triglyceride, Propanediol, Glycerin, Pentylene Glycol, Alcohol Denat., Apricot Kernel Oil, Phenoxyethanol, Hydroxyethylpiperazine Ethane Sulfonic Acid, Sodium Hydroxide, Xanthan Gum, Sodium Hyaluronate, Hydroxyethylcellulose, Carrageenan, Algin, Decarboxy Carnosine Hcl, Synthetic Fluorphlogopite, Butylene Glycol, Spilanthes Acmella Flower Extract, Titanium Dioxide (Ci 77891), Alaria Esculenta Extract, Geranylgeranylisopropanol, Silica, Mica, Sodium Acetate, Bht, Sodium Lauryl Sulfate, Cellulose, Citrus Aurantium Dulcis (Orange) Peel Oil, Orange Fruit Extract, Cananga Odorata Flower Oil, Vanillin, Lavandula Hybrida Oil, Litsea Cubeba Fruit Oil, Vanilla Planifolia Fruit Extract, Jasmine Flower Extract, Tin Oxide.",0,0,0,0,0
